"priority","pack_id","year","make","model","trim","powertrain","segment","oem_family","schedule_kind","source_tier","primary_pdf_url","alternate_pdf_urls","manual_type","maintenance_section_title","manual_share_applied","shared_from_pack_id","estimated_pdf_pages","http_status","content_type","sha256_if_downloaded","confidence","notes","blocked_reason"
"1667","mazda-cx-50-2025-premium","2025","Mazda","CX-50","Premium","","volume_suv","mazda","fixed_interval","B","https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2025/cx-50/2025-cx-50-owners-manual.pdf","","Owner's Manual","Scheduled Maintenance","yes","mazda-cx-50-2025-select","","200","application/pdf","","0.95","Official Mazda USA model-year owner manual candidate with Scheduled Maintenance in Maintenance and Care. URL verification passed: HTTP 200, application/pdf, %PDF magic, 90400733 bytes.",""
"1668","mazda-cx-50-2024-select","2024","Mazda","CX-50","Select","","volume_suv","mazda","fixed_interval","D","","","unknown","","no","","","404","text/html; charset=utf-8","","0.00","Rejected candidate after live verification: https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2024/cx-50/2024-cx-50-owners-manual.pdf","Candidate failed required PDF checks (HTTP 404; content-type text/html; charset=utf-8; magic 
<!D; size 364022 bytes). No alternate direct OEM PDF was verified."
"1669","mazda-cx-50-2024-preferred","2024","Mazda","CX-50","Preferred","","volume_suv","mazda","fixed_interval","D","","","unknown","","no","","","404","text/html; charset=utf-8","","0.00","Rejected candidate after live verification: https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2024/cx-50/2024-cx-50-owners-manual.pdf","Candidate failed required PDF checks (HTTP 404; content-type text/html; charset=utf-8; magic 
<!D; size 364022 bytes). No alternate direct OEM PDF was verified."
"1670","mazda-cx-50-2024-premium","2024","Mazda","CX-50","Premium","","volume_suv","mazda","fixed_interval","D","","","unknown","","no","","","404","text/html; charset=utf-8","","0.00","Rejected candidate after live verification: https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2024/cx-50/2024-cx-50-owners-manual.pdf","Candidate failed required PDF checks (HTTP 404; content-type text/html; charset=utf-8; magic 
<!D; size 364022 bytes). No alternate direct OEM PDF was verified."
"1671","mazda-cx-50-2023-select","2023","Mazda","CX-50","Select","","volume_suv","mazda","fixed_interval","B","https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2023/cx-50/2023-cx-50-owners-manual.pdf","","Owner's Manual","Scheduled Maintenance","no","","","200","application/pdf","","0.95","Official Mazda USA model-year owner manual candidate with Scheduled Maintenance in Maintenance and Care. URL verification passed: HTTP 200, application/pdf, %PDF magic, 25271734 bytes.",""
"1672","mazda-cx-50-2023-preferred","2023","Mazda","CX-50","Preferred","","volume_suv","mazda","fixed_interval","B","https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2023/cx-50/2023-cx-50-owners-manual.pdf","","Owner's Manual","Scheduled Maintenance","yes","mazda-cx-50-2023-select","","200","application/pdf","","0.95","Official Mazda USA model-year owner manual candidate with Scheduled Maintenance in Maintenance and Care. URL verification passed: HTTP 200, application/pdf, %PDF magic, 25271734 bytes.",""
"1673","mazda-cx-50-2023-premium","2023","Mazda","CX-50","Premium","","volume_suv","mazda","fixed_interval","B","https://www.mazdausa.com/siteassets/global-resources/vehicle-resources/owner-manuals/2023/cx-50/2023-cx-50-owners-manual.pdf","","Owner's Manual","Scheduled Maintenance","yes","mazda-cx-50-2023-select","","200","application/pdf","","0.95","Official Mazda USA model-year owner manual candidate with Scheduled Maintenance in Maintenance and Care. URL verification passed: HTTP 200, application/pdf, %PDF magic, 25271734 bytes.",""
"1674","jeep-grand-cherokee-2025-laredo","2025","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1675","jeep-grand-cherokee-2025-limited","2025","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1676","jeep-grand-cherokee-2025-overland","2025","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1677","jeep-grand-cherokee-2024-laredo","2024","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1678","jeep-grand-cherokee-2024-limited","2024","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1679","jeep-grand-cherokee-2024-overland","2024","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1680","jeep-grand-cherokee-2023-laredo","2023","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1681","jeep-grand-cherokee-2023-limited","2023","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1682","jeep-grand-cherokee-2023-overland","2023","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1683","jeep-grand-cherokee-2022-laredo","2022","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1684","jeep-grand-cherokee-2022-limited","2022","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1685","jeep-grand-cherokee-2022-overland","2022","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1686","jeep-grand-cherokee-2021-laredo","2021","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1687","jeep-grand-cherokee-2021-limited","2021","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1688","jeep-grand-cherokee-2021-overland","2021","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1689","jeep-grand-cherokee-2020-laredo","2020","Jeep","Grand Cherokee","Laredo","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1690","jeep-grand-cherokee-2020-limited","2020","Jeep","Grand Cherokee","Limited","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1691","jeep-grand-cherokee-2020-overland","2020","Jeep","Grand Cherokee","Overland","","volume_suv","jeep","fixed_interval","D","","","","","no","","","","","","0.00","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year.","Mopar provides the schedule in dynamic HTML owner information; no direct PDF was verified for this model-year."
"1692","ford-bronco-sport-2025-base","2025","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2025_Ford_Bronco_Sport_OM_ENGLISH_V1.pdf","","Owner's Manual","Scheduled Maintenance","no","","","200","application/pdf","","0.95","Official Ford service-content model-year PDF with scheduled-maintenance content. URL verification passed: HTTP 200, application/pdf, %PDF magic, 10017272 bytes.",""
"1693","ford-bronco-sport-2025-big-bend","2025","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2025_Ford_Bronco_Sport_OM_ENGLISH_V1.pdf","","Owner's Manual","Scheduled Maintenance","yes","ford-bronco-sport-2025-base","","200","application/pdf","","0.95","Official Ford service-content model-year PDF with scheduled-maintenance content. URL verification passed: HTTP 200, application/pdf, %PDF magic, 10017272 bytes.",""
"1694","ford-bronco-sport-2025-outer-banks","2025","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","B","https://www.fordservicecontent.com/Ford_Content/Catalog/owner_information/2025_Ford_Bronco_Sport_OM_ENGLISH_V1.pdf","","Owner's Manual","Scheduled Maintenance","yes","ford-bronco-sport-2025-base","","200","application/pdf","","0.95","Official Ford service-content model-year PDF with scheduled-maintenance content. URL verification passed: HTTP 200, application/pdf, %PDF magic, 10017272 bytes.",""
"1695","ford-bronco-sport-2024-base","2024","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1696","ford-bronco-sport-2024-big-bend","2024","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1697","ford-bronco-sport-2024-outer-banks","2024","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1698","ford-bronco-sport-2023-base","2023","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1699","ford-bronco-sport-2023-big-bend","2023","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1700","ford-bronco-sport-2023-outer-banks","2023","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1701","ford-bronco-sport-2022-base","2022","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1702","ford-bronco-sport-2022-big-bend","2022","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1703","ford-bronco-sport-2022-outer-banks","2022","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1704","ford-bronco-sport-2021-base","2021","Ford","Bronco Sport","Base","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1705","ford-bronco-sport-2021-big-bend","2021","Ford","Bronco Sport","Big Bend","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1706","ford-bronco-sport-2021-outer-banks","2021","Ford","Bronco Sport","Outer Banks","","volume_suv","ford","fixed_interval","D","","","","","no","","","","","","0.00","Ford exposes this manual through its dynamic online owner-manual application; a direct verified PDF was not retained.","No stable direct Ford USA PDF URL verified for this model-year."
"1707","volkswagen-tiguan-2025-s","2025","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1708","volkswagen-tiguan-2025-se","2025","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1709","volkswagen-tiguan-2025-sel-r-line","2025","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1710","volkswagen-tiguan-2024-s","2024","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1711","volkswagen-tiguan-2024-se","2024","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1712","volkswagen-tiguan-2024-sel-r-line","2024","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1713","volkswagen-tiguan-2023-s","2023","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1714","volkswagen-tiguan-2023-se","2023","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1715","volkswagen-tiguan-2023-sel-r-line","2023","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1716","volkswagen-tiguan-2022-s","2022","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1717","volkswagen-tiguan-2022-se","2022","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1718","volkswagen-tiguan-2022-sel-r-line","2022","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1719","volkswagen-tiguan-2021-s","2021","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1720","volkswagen-tiguan-2021-se","2021","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1721","volkswagen-tiguan-2021-sel-r-line","2021","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1722","volkswagen-tiguan-2020-s","2020","Volkswagen","Tiguan","S","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1723","volkswagen-tiguan-2020-se","2020","Volkswagen","Tiguan","SE","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1724","volkswagen-tiguan-2020-sel-r-line","2020","Volkswagen","Tiguan","SEL R-Line","","volume_suv","vw","fixed_interval","D","","","","","no","","","","","","0.00","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified.","Volkswagen USA exposes maintenance through digital owner resources; no direct PDF with extractable schedule content was verified."
"1725","hyundai-palisade-2025-se","2025","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1726","hyundai-palisade-2025-sel","2025","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1727","hyundai-palisade-2025-limited","2025","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1728","hyundai-palisade-2024-se","2024","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1729","hyundai-palisade-2024-sel","2024","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1730","hyundai-palisade-2024-limited","2024","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1731","hyundai-palisade-2023-se","2023","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1732","hyundai-palisade-2023-sel","2023","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1733","hyundai-palisade-2023-limited","2023","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1734","hyundai-palisade-2022-se","2022","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1735","hyundai-palisade-2022-sel","2022","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1736","hyundai-palisade-2022-limited","2022","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1737","hyundai-palisade-2021-se","2021","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1738","hyundai-palisade-2021-sel","2021","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1739","hyundai-palisade-2021-limited","2021","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1740","hyundai-palisade-2020-se","2020","Hyundai","Palisade","SE","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1741","hyundai-palisade-2020-sel","2020","Hyundai","Palisade","SEL","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1742","hyundai-palisade-2020-limited","2020","Hyundai","Palisade","Limited","","volume_suv","hyundai","fixed_interval","D","","","","","no","","","","","","0.00","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified.","Hyundai MyHyundai manuals require a VIN/account-aware portal selection; no stable direct US PDF was verified."
"1743","kia-sorento-2025-lx","2025","Kia","Sorento","LX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1744","kia-sorento-2025-ex","2025","Kia","Sorento","EX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1745","kia-sorento-2025-sx","2025","Kia","Sorento","SX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1746","kia-sorento-2024-lx","2024","Kia","Sorento","LX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1747","kia-sorento-2024-ex","2024","Kia","Sorento","EX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1748","kia-sorento-2024-sx","2024","Kia","Sorento","SX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1749","kia-sorento-2023-lx","2023","Kia","Sorento","LX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
"1750","kia-sorento-2023-ex","2023","Kia","Sorento","EX","","volume_suv","kia","fixed_interval","D","","","","","no","","","","","","0.00","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified.","Kia owner literature is served through a dynamic vehicle/manual portal; no stable direct US maintenance PDF was verified."
