"priority","pack_id","year","make","model","trim","powertrain","segment","oem_family","schedule_kind","source_tier","primary_pdf_url","alternate_pdf_urls","manual_type","maintenance_section_title","manual_share_applied","shared_from_pack_id","estimated_pdf_pages","http_status","content_type","sha256_if_downloaded","confidence","notes","blocked_reason"
"845","volvo-s90-2020-b6-plus","2020","Volvo","S90","B6 Plus","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltc23eea22432e621d/684189fcbbad491c7df90f7e/Volvo_Wty_Manual_2020_CC_05-14-19.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2020-b5-core","","200","application/pdf","dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a","0.95","Official Volvo Car USA 2020 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 480522 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 480522 bytes, SHA-256 dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"846","volvo-s90-2020-recharge","2020","Volvo","S90","Recharge","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltc23eea22432e621d/684189fcbbad491c7df90f7e/Volvo_Wty_Manual_2020_CC_05-14-19.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2020-b5-core","","200","application/pdf","dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a","0.95","Official Volvo Car USA 2020 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 480522 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 480522 bytes, SHA-256 dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"847","volvo-s90-2019-b6-core","2019","Volvo","S90","B6 Core","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt2ad4609db7f7435c/684189f1ead0f60f003536e7/2019_Volvo_Warranty_Manual_01-23-18.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2019-b5-core","","200","application/pdf","78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0","0.95","Official Volvo Car USA 2019 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 411508 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 411508 bytes, SHA-256 78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"848","volvo-s90-2019-b6-plus","2019","Volvo","S90","B6 Plus","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt2ad4609db7f7435c/684189f1ead0f60f003536e7/2019_Volvo_Warranty_Manual_01-23-18.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2019-b5-core","","200","application/pdf","78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0","0.95","Official Volvo Car USA 2019 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 411508 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 411508 bytes, SHA-256 78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"849","volvo-s90-2019-recharge","2019","Volvo","S90","Recharge","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt2ad4609db7f7435c/684189f1ead0f60f003536e7/2019_Volvo_Warranty_Manual_01-23-18.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2019-b5-core","","200","application/pdf","78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0","0.95","Official Volvo Car USA 2019 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 411508 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 411508 bytes, SHA-256 78466d21c6497fb85eb6b33f2387db2050b66c21c479b94810f176ff0ba41db0. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"850","volvo-s90-2018-b6-core","2018","Volvo","S90","B6 Core","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt3adb02be8afa18ca/684189e68fb0320c24550dac/VCUSAwk_1717non-hybrid_warranty_CC_02-09-17.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","no","","","200","application/pdf","daa4d3e1fc493afdd25d95384dac835e2c5698c6e90018dc5fcdc5b957dd8634","0.95","Official Volvo Car USA 2018 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 734710 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 734710 bytes, SHA-256 daa4d3e1fc493afdd25d95384dac835e2c5698c6e90018dc5fcdc5b957dd8634. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"851","volvo-s90-2018-b6-plus","2018","Volvo","S90","B6 Plus","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt3adb02be8afa18ca/684189e68fb0320c24550dac/VCUSAwk_1717non-hybrid_warranty_CC_02-09-17.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s90-2018-b6-core","","200","application/pdf","daa4d3e1fc493afdd25d95384dac835e2c5698c6e90018dc5fcdc5b957dd8634","0.95","Official Volvo Car USA 2018 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 734710 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 734710 bytes, SHA-256 daa4d3e1fc493afdd25d95384dac835e2c5698c6e90018dc5fcdc5b957dd8634. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"852","volvo-s90-2018-recharge","2018","Volvo","S90","Recharge","","luxury_sedan","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt80f26c7e3156af2d/684189e6ead0f6a3f33536e1/2018_US_Hybrid_Wty_Manual_CC_02-09-17.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","no","","","200","application/pdf","d9153278a21e2e0918770f821838f7f6ed753d20693660ae87cfe7ae98b6ea8f","0.95","Official Volvo Car USA 2018 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1010853 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1010853 bytes, SHA-256 d9153278a21e2e0918770f821838f7f6ed753d20693660ae87cfe7ae98b6ea8f. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"853","volvo-xc40-2025-b5-core","2025","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt1f1676a16c88494e/6a29cb4fc1351a105b5ed89d/2025_FSM_Maintenance_Sheets_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2025-b5-core","2","200","application/pdf","d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b","0.95","Official Volvo Car USA 2025 ICE/PHEV/MHEV maintenance schedule; all listed 2025 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 522887 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 522887 bytes, SHA-256 d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"854","volvo-xc40-2025-b5-plus","2025","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt1f1676a16c88494e/6a29cb4fc1351a105b5ed89d/2025_FSM_Maintenance_Sheets_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2025-b5-core","2","200","application/pdf","d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b","0.95","Official Volvo Car USA 2025 ICE/PHEV/MHEV maintenance schedule; all listed 2025 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 522887 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 522887 bytes, SHA-256 d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"855","volvo-xc40-2025-recharge","2025","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt1f1676a16c88494e/6a29cb4fc1351a105b5ed89d/2025_FSM_Maintenance_Sheets_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2025-b5-core","2","200","application/pdf","d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b","0.95","Official Volvo Car USA 2025 ICE/PHEV/MHEV maintenance schedule; all listed 2025 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 522887 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 522887 bytes, SHA-256 d9d35c7bfa6375f6952daf7399c4092a07d032faddd2d2e10964b3fc401e4b2b. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"856","volvo-xc40-2025-recharge-pure-electric-electric","2025","Volvo","XC40","Recharge Pure Electric","Electric","luxury_suv","volvo","ev_simplified","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt5f5eeaa792dafc9f/6a29cb51e3ad016c620efb4b/2025_FSM_Maintenance_Sheets_Fully_Electric_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","no","","1","200","application/pdf","c2ec1d8c07683a76c36ad1f8824e26497b8d5708f337c9463291e3d4caa3e2ed","0.95","Official Volvo Car USA 2025 fully electric maintenance schedule; all listed 2025 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 432944 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 432944 bytes, SHA-256 c2ec1d8c07683a76c36ad1f8824e26497b8d5708f337c9463291e3d4caa3e2ed. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"857","volvo-xc40-2024-b5-core","2024","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blte903c4602d5671e9/6a29cb536b589f3053b06110/2024_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2024-b5-core","2","200","application/pdf","c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934","0.95","Official Volvo Car USA 2024 ICE/PHEV/MHEV maintenance schedule; all listed 2024 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 947803 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 947803 bytes, SHA-256 c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"858","volvo-xc40-2024-b5-plus","2024","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blte903c4602d5671e9/6a29cb536b589f3053b06110/2024_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2024-b5-core","2","200","application/pdf","c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934","0.95","Official Volvo Car USA 2024 ICE/PHEV/MHEV maintenance schedule; all listed 2024 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 947803 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 947803 bytes, SHA-256 c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"859","volvo-xc40-2024-recharge","2024","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blte903c4602d5671e9/6a29cb536b589f3053b06110/2024_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2024-b5-core","2","200","application/pdf","c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934","0.95","Official Volvo Car USA 2024 ICE/PHEV/MHEV maintenance schedule; all listed 2024 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 947803 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 947803 bytes, SHA-256 c6995ca939bdf690e20fa30610859b59d4522f851125098b966d64909b2c5934. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"861","volvo-xc40-2023-b5-core","2023","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt81f15f82d8a8280f/6a29cb5edcb18dc4dbce664b/2023_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26_%281%29.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2023-b5-core","2","200","application/pdf","7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68","0.95","Official Volvo Car USA 2023 ICE/PHEV/MHEV maintenance schedule; all listed 2023 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 417282 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 417282 bytes, SHA-256 7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"862","volvo-xc40-2023-b5-plus","2023","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt81f15f82d8a8280f/6a29cb5edcb18dc4dbce664b/2023_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26_%281%29.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2023-b5-core","2","200","application/pdf","7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68","0.95","Official Volvo Car USA 2023 ICE/PHEV/MHEV maintenance schedule; all listed 2023 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 417282 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 417282 bytes, SHA-256 7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"863","volvo-xc40-2023-recharge","2023","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt81f15f82d8a8280f/6a29cb5edcb18dc4dbce664b/2023_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26_%281%29.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2023-b5-core","2","200","application/pdf","7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68","0.95","Official Volvo Car USA 2023 ICE/PHEV/MHEV maintenance schedule; all listed 2023 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 417282 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 417282 bytes, SHA-256 7c365ce08df12fcbdabfd08a4c4a5e1269ca4a175be9aef33037d87828ba6e68. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"865","volvo-xc40-2022-b5-core","2022","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltb47d7a5aea734683/6a29cb631bba922d61aadaa4/2022_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2022-b5-core","2","200","application/pdf","506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418","0.95","Official Volvo Car USA 2022 ICE/PHEV/MHEV maintenance schedule; all listed 2022 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 441850 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 441850 bytes, SHA-256 506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"866","volvo-xc40-2022-b5-plus","2022","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltb47d7a5aea734683/6a29cb631bba922d61aadaa4/2022_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2022-b5-core","2","200","application/pdf","506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418","0.95","Official Volvo Car USA 2022 ICE/PHEV/MHEV maintenance schedule; all listed 2022 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 441850 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 441850 bytes, SHA-256 506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"867","volvo-xc40-2022-recharge","2022","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltb47d7a5aea734683/6a29cb631bba922d61aadaa4/2022_FSM_Maintenance_Sheets_ICE_PHEV_MHEV_6.8.26.pdf","","Factory Scheduled Maintenance sheet","Schedule of Factory Maintenance Service Operations","yes","volvo-s60-2022-b5-core","2","200","application/pdf","506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418","0.95","Official Volvo Car USA 2022 ICE/PHEV/MHEV maintenance schedule; all listed 2022 models share the drivetrain schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 441850 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 441850 bytes, SHA-256 506f57ee1e889bd587d214b6aa1068e4db2502ce6d8ab5b6f79ff79384ab8418. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"869","volvo-xc40-2021-b5-core","2021","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt90b030f1159d2e0a/68418a060635ffb21a0a2172/Volvo_Wty_Manual_2021_CC_05-29-2020.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2021-b5-core","","200","application/pdf","2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e","0.95","Official Volvo Car USA 2021 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1993635 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1993635 bytes, SHA-256 2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"870","volvo-xc40-2021-b5-plus","2021","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt90b030f1159d2e0a/68418a060635ffb21a0a2172/Volvo_Wty_Manual_2021_CC_05-29-2020.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2021-b5-core","","200","application/pdf","2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e","0.95","Official Volvo Car USA 2021 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1993635 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1993635 bytes, SHA-256 2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"871","volvo-xc40-2021-recharge","2021","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/blt90b030f1159d2e0a/68418a060635ffb21a0a2172/Volvo_Wty_Manual_2021_CC_05-29-2020.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2021-b5-core","","200","application/pdf","2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e","0.95","Official Volvo Car USA 2021 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1993635 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1993635 bytes, SHA-256 2da99f1f40918e19f682174b8ef350a5cc72759415dec66b9a3fbf2b9a09d90e. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"873","volvo-xc40-2020-b5-core","2020","Volvo","XC40","B5 Core","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltc23eea22432e621d/684189fcbbad491c7df90f7e/Volvo_Wty_Manual_2020_CC_05-14-19.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2020-b5-core","","200","application/pdf","dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a","0.95","Official Volvo Car USA 2020 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 480522 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 480522 bytes, SHA-256 dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining no_manifest state requires extractor or creator-review remediation.",""
"874","volvo-xc40-2020-b5-plus","2020","Volvo","XC40","B5 Plus","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltc23eea22432e621d/684189fcbbad491c7df90f7e/Volvo_Wty_Manual_2020_CC_05-14-19.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2020-b5-core","","200","application/pdf","dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a","0.95","Official Volvo Car USA 2020 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 480522 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 480522 bytes, SHA-256 dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"875","volvo-xc40-2020-recharge","2020","Volvo","XC40","Recharge","","luxury_suv","volvo","fixed_interval","B","https://azure-eu-assets.contentstack.com/v3/assets/bltccbab8edae0354cd/bltc23eea22432e621d/684189fcbbad491c7df90f7e/Volvo_Wty_Manual_2020_CC_05-14-19.pdf","","Warranty and Maintenance Records Information","Maintenance Service Operations","yes","volvo-s60-2020-b5-core","","200","application/pdf","dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a","0.95","Official Volvo Car USA 2020 Warranty and Maintenance Records Information booklet containing the model-year maintenance schedule. URL verification passed: HTTP 200, application/pdf, %PDF magic, 480522 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 480522 bytes, SHA-256 dbc3d74e60c80fa24c65e63f1b880beed4a441afe1d4a3908f57e2087af22f4a. Replaced an HTTP 403 Volvo delivery URL with its direct official Contentstack asset. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
